Review_ID,Customer_ID,Product_ID,Order_ID,Review_Date,Rating,Review_Text,Sentiment
REV0002900,CUST012287,PRD00834,ORD00018230,2024-10-12,5,Good product,Positive
REV0002901,CUST005776,PRD00169,ORD00018240,2025-10-22,4,Not satisfied,Positive
REV0002902,CUST009131,PRD00468,ORD00018241,2022-08-11,5,Excellent experience,Positive
REV0002903,CUST000141,PRD00487,ORD00018242,2022-07-08,3,Excellent experience,Neutral
REV0002904,CUST006147,PRD00818,ORD00018259,2024-04-19,3,Average quality,Neutral
REV0002905,CUST003687,PRD00397,ORD00018263,2022-03-12,5,Good product,Positive
REV0002906,CUST005099,PRD00877,ORD00018270,2022-07-02,4,Excellent experience,Positive
REV0002907,CUST011455,PRD00688,ORD00018272,2025-03-14,4,Not satisfied,Positive
REV0002908,CUST001158,PRD00809,ORD00018274,2022-09-08,4,Not satisfied,Positive
REV0002909,CUST002844,PRD00902,ORD00018275,2022-04-21,2,Value for money,Negative
REV0002910,CUST011118,PRD00116,ORD00018289,2023-12-01,4,Value for money,Positive
REV0002911,CUST011248,PRD00896,ORD00018292,2024-08-10,2,Value for money,Negative
REV0002912,CUST001205,PRD00932,ORD00018295,2025-02-08,3,Excellent experience,Neutral
REV0002913,CUST013196,PRD00604,ORD00018298,2022-11-14,5,Excellent experience,Positive
REV0002914,CUST009381,PRD00657,ORD00018304,2025-09-05,4,Not satisfied,Positive
REV0002915,CUST013189,PRD00047,ORD00018305,2025-04-19,5,Good product,Positive
REV0002916,CUST006837,PRD00994,ORD00018310,2024-04-12,3,Value for money,Neutral
REV0002917,CUST009145,PRD00991,ORD00018311,2022-12-02,3,Not satisfied,Neutral
REV0002918,CUST013077,PRD00549,ORD00018312,2024-05-19,2,Good product,Negative
REV0002919,CUST013280,PRD00437,ORD00018314,2025-07-17,3,Average quality,Neutral
REV0002920,CUST006129,PRD00733,ORD00018316,2025-01-25,1,Not satisfied,Negative
REV0002921,CUST013999,PRD00736,ORD00018317,2023-09-23,5,Value for money,Positive
REV0002922,CUST012603,PRD00157,ORD00018319,2024-11-03,4,Not satisfied,Positive
REV0002923,CUST011593,PRD00545,ORD00018321,2025-11-29,5,Not satisfied,Positive
REV0002924,CUST007996,PRD00392,ORD00018325,2023-11-15,4,Excellent experience,Positive
REV0002925,CUST000458,PRD00168,ORD00018333,2022-06-11,4,Good product,Positive
REV0002926,CUST003398,PRD00300,ORD00018334,2025-12-08,4,Value for money,Positive
REV0002927,CUST012683,PRD00324,ORD00018336,2023-10-22,4,Good product,Positive
REV0002928,CUST006680,PRD00938,ORD00018337,2024-02-15,4,Value for money,Positive
REV0002929,CUST011927,PRD00197,ORD00018345,2023-05-07,4,Excellent experience,Positive
REV0002930,CUST006743,PRD00420,ORD00018353,2023-10-11,1,Value for money,Negative
REV0002931,CUST003127,PRD00188,ORD00018360,2024-07-21,5,Value for money,Positive
REV0002932,CUST003394,PRD00950,ORD00018364,2024-08-22,4,Not satisfied,Positive
REV0002933,CUST006318,PRD00997,ORD00018367,2025-01-07,4,Good product,Positive
REV0002934,CUST011359,PRD00436,ORD00018375,2025-09-17,5,Not satisfied,Positive
REV0002935,CUST005295,PRD00793,ORD00018380,2022-08-26,5,Late delivery,Positive
REV0002936,CUST005235,PRD00880,ORD00018412,2024-12-14,4,Not satisfied,Positive
REV0002937,CUST009671,PRD00289,ORD00018417,2024-09-26,3,Not satisfied,Neutral
REV0002938,CUST013585,PRD00279,ORD00018426,2022-09-20,3,Value for money,Neutral
REV0002939,CUST011600,PRD00865,ORD00018435,2025-10-16,1,Value for money,Negative
REV0002940,CUST007275,PRD00019,ORD00018442,2024-09-01,5,Late delivery,Positive
REV0002941,CUST003295,PRD00007,ORD00018447,2023-09-29,3,Value for money,Neutral
REV0002942,CUST001894,PRD00543,ORD00018448,2025-05-28,5,Late delivery,Positive
REV0002943,CUST010103,PRD00565,ORD00018451,2023-10-26,1,Not satisfied,Negative
REV0002944,CUST009420,PRD00496,ORD00018454,2023-11-06,2,Excellent experience,Negative
REV0002945,CUST000805,PRD00456,ORD00018457,2023-02-05,4,Excellent experience,Positive
REV0002946,CUST010775,PRD00126,ORD00018458,2023-03-03,3,Late delivery,Neutral
REV0002947,CUST012904,PRD00422,ORD00018465,2023-05-25,3,Average quality,Neutral
REV0002948,CUST011149,PRD00387,ORD00018473,2024-01-26,5,Excellent experience,Positive
REV0002949,CUST012600,PRD00323,ORD00018479,2025-09-24,2,Late delivery,Negative
REV0002950,CUST002381,PRD00233,ORD00018487,2022-09-12,5,Not satisfied,Positive
REV0002951,CUST014858,PRD00601,ORD00018490,2023-05-06,3,Not satisfied,Neutral
REV0002952,CUST001217,PRD00134,ORD00018498,2022-10-10,2,Good product,Negative
REV0002953,CUST004389,PRD00161,ORD00018500,2022-04-26,5,Late delivery,Positive
REV0002954,CUST012710,PRD00713,ORD00018505,2025-04-10,3,Excellent experience,Neutral
REV0002955,CUST000042,PRD00669,ORD00018514,2024-05-04,4,Not satisfied,Positive
REV0002956,CUST012536,PRD00040,ORD00018544,2023-03-02,3,Good product,Neutral
REV0002957,CUST002862,PRD00233,ORD00018555,2024-12-17,3,Value for money,Neutral
REV0002958,CUST001268,PRD00901,ORD00018576,2023-10-22,4,Not satisfied,Positive
REV0002959,CUST000837,PRD00173,ORD00018578,2022-05-24,5,Good product,Positive
REV0002960,CUST006524,PRD00368,ORD00018584,2024-03-22,5,Value for money,Positive
REV0002961,CUST013623,PRD00163,ORD00018603,2025-08-06,3,Good product,Neutral
REV0002962,CUST014583,PRD00314,ORD00018604,2025-07-15,5,Late delivery,Positive
REV0002963,CUST012182,PRD00194,ORD00018607,2023-09-28,4,Value for money,Positive
REV0002964,CUST003238,PRD00687,ORD00018611,2024-06-03,5,Value for money,Positive
REV0002965,CUST002004,PRD00836,ORD00018622,2022-08-12,4,Excellent experience,Positive
REV0002966,CUST000188,PRD00078,ORD00018624,2025-09-18,4,Late delivery,Positive
REV0002967,CUST002222,PRD00040,ORD00018625,2023-12-09,5,Not satisfied,Positive
REV0002968,CUST004646,PRD00596,ORD00018633,2022-09-18,3,Not satisfied,Neutral
REV0002969,CUST006787,PRD00458,ORD00018635,2024-12-01,5,Late delivery,Positive
REV0002970,CUST004465,PRD00586,ORD00018640,2022-05-14,3,Good product,Neutral
REV0002971,CUST012989,PRD00827,ORD00018654,2024-06-08,5,Value for money,Positive
REV0002972,CUST014816,PRD00301,ORD00018655,2022-08-31,5,Good product,Positive
REV0002973,CUST003201,PRD00369,ORD00018658,2025-10-14,5,Average quality,Positive
REV0002974,CUST008393,PRD00080,ORD00018669,2023-11-20,5,Late delivery,Positive
REV0002975,CUST006554,PRD00786,ORD00018670,2024-03-20,4,Value for money,Positive
REV0002976,CUST006881,PRD00473,ORD00018717,2025-06-15,3,Late delivery,Neutral
REV0002977,CUST008531,PRD00664,ORD00018734,2023-12-16,4,Value for money,Positive
REV0002978,CUST002422,PRD00776,ORD00018735,2023-08-31,5,Average quality,Positive
REV0002979,CUST010804,PRD00184,ORD00018737,2024-07-06,5,Late delivery,Positive
REV0002980,CUST000807,PRD00659,ORD00018754,2022-06-17,5,Average quality,Positive
REV0002981,CUST005483,PRD00714,ORD00018769,2023-04-05,4,Value for money,Positive
REV0002982,CUST009044,PRD00559,ORD00018781,2024-02-10,2,Average quality,Negative
REV0002983,CUST012250,PRD00736,ORD00018785,2023-10-10,5,Average quality,Positive
REV0002984,CUST003205,PRD00450,ORD00018786,2022-01-26,4,Good product,Positive
REV0002985,CUST004572,PRD00928,ORD00018805,2025-12-23,4,Late delivery,Positive
REV0002986,CUST001117,PRD00274,ORD00018807,2024-06-10,4,Value for money,Positive
REV0002987,CUST008841,PRD00974,ORD00018809,2023-02-15,4,Not satisfied,Positive
REV0002988,CUST000381,PRD00910,ORD00018812,2024-08-06,2,Late delivery,Negative
REV0002989,CUST007770,PRD00977,ORD00018813,2024-08-10,2,Excellent experience,Negative
REV0002990,CUST005271,PRD00794,ORD00018814,2023-01-13,3,Not satisfied,Neutral
REV0002991,CUST001834,PRD00751,ORD00018821,2022-08-29,2,Good product,Negative
REV0002992,CUST002945,PRD00224,ORD00018823,2024-03-18,4,Value for money,Positive
REV0002993,CUST009961,PRD00178,ORD00018830,2024-11-22,4,Average quality,Positive
REV0002994,CUST013766,PRD00475,ORD00018834,2024-07-19,3,Good product,Neutral
REV0002995,CUST009278,PRD00720,ORD00018836,2025-07-31,5,Not satisfied,Positive
REV0002996,CUST009808,PRD00294,ORD00018838,2024-09-27,5,Value for money,Positive
REV0002997,CUST008388,PRD00522,ORD00018848,2024-08-06,2,Average quality,Negative
REV0002998,CUST013503,PRD00776,ORD00018856,2023-02-25,4,Average quality,Positive
REV0002999,CUST003630,PRD00014,ORD00018858,2025-04-05,5,Excellent experience,Positive
REV0003000,CUST004829,PRD00466,ORD00018861,2023-03-12,3,Value for money,Neutral
REV0003001,CUST014972,PRD00036,ORD00018862,2025-01-14,4,Value for money,Positive
REV0003002,CUST002846,PRD00084,ORD00018871,2022-09-17,5,Good product,Positive
REV0003003,CUST007826,PRD00214,ORD00018882,2024-05-17,3,Average quality,Neutral
REV0003004,CUST006121,PRD00827,ORD00018888,2024-11-05,5,Value for money,Positive
REV0003005,CUST009711,PRD00547,ORD00018890,2023-10-05,5,Excellent experience,Positive
REV0003006,CUST007737,PRD00123,ORD00018892,2025-12-16,4,Excellent experience,Positive
REV0003007,CUST005968,PRD00675,ORD00018902,2022-06-16,4,Good product,Positive
REV0003008,CUST006297,PRD00114,ORD00018903,2022-09-25,5,Not satisfied,Positive
REV0003009,CUST006737,PRD00272,ORD00018904,2023-07-09,4,Average quality,Positive
REV0003010,CUST013943,PRD00620,ORD00018910,2025-09-16,5,Value for money,Positive
REV0003011,CUST011772,PRD00958,ORD00018924,2023-09-01,4,Late delivery,Positive
REV0003012,CUST009057,PRD00334,ORD00018926,2023-01-11,5,Value for money,Positive
REV0003013,CUST004202,PRD00536,ORD00018927,2025-04-22,4,Value for money,Positive
REV0003014,CUST007310,PRD00962,ORD00018948,2025-12-20,5,Average quality,Positive
REV0003015,CUST002581,PRD00640,ORD00018951,2023-09-03,4,Excellent experience,Positive
REV0003016,CUST005125,PRD00045,ORD00018953,2025-12-12,4,Good product,Positive
REV0003017,CUST001199,PRD00995,ORD00018962,2023-08-09,4,Value for money,Positive
REV0003018,CUST014447,PRD00781,ORD00018963,2024-11-03,3,Not satisfied,Neutral
REV0003019,CUST000614,PRD00174,ORD00018968,2022-12-09,4,Excellent experience,Positive
REV0003020,CUST014860,PRD00247,ORD00018980,2024-03-10,2,Value for money,Negative
REV0003021,CUST013666,PRD00087,ORD00018981,2024-08-07,5,Late delivery,Positive
REV0003022,CUST011092,PRD00278,ORD00018987,2023-10-13,5,Excellent experience,Positive
REV0003023,CUST004459,PRD00018,ORD00019002,2022-07-11,4,Good product,Positive
REV0003024,CUST000327,PRD00526,ORD00019004,2024-07-14,4,Value for money,Positive
REV0003025,CUST011158,PRD00909,ORD00019013,2024-02-19,5,Late delivery,Positive
REV0003026,CUST011276,PRD00745,ORD00019015,2023-09-07,5,Excellent experience,Positive
REV0003027,CUST002652,PRD00089,ORD00019022,2022-11-27,2,Value for money,Negative
REV0003028,CUST012048,PRD00993,ORD00019023,2025-04-17,3,Late delivery,Neutral
REV0003029,CUST003647,PRD00243,ORD00019025,2023-04-13,4,Good product,Positive
REV0003030,CUST013566,PRD00508,ORD00019035,2025-02-09,5,Late delivery,Positive
REV0003031,CUST002777,PRD00807,ORD00019038,2024-10-09,5,Average quality,Positive
REV0003032,CUST009561,PRD00864,ORD00019047,2025-11-12,5,Good product,Positive
REV0003033,CUST010877,PRD00849,ORD00019057,2022-12-23,4,Good product,Positive
REV0003034,CUST003972,PRD00423,ORD00019077,2023-06-04,3,Late delivery,Neutral
REV0003035,CUST006756,PRD00413,ORD00019089,2022-10-13,4,Value for money,Positive
REV0003036,CUST013980,PRD00213,ORD00019091,2022-05-19,5,Good product,Positive
REV0003037,CUST011130,PRD00093,ORD00019092,2023-11-01,4,Value for money,Positive
REV0003038,CUST010653,PRD00658,ORD00019093,2024-06-29,5,Good product,Positive
REV0003039,CUST009813,PRD00351,ORD00019096,2025-09-07,5,Late delivery,Positive
REV0003040,CUST007028,PRD00837,ORD00019097,2023-09-17,4,Value for money,Positive
REV0003041,CUST005645,PRD00185,ORD00019100,2025-04-05,2,Late delivery,Negative
REV0003042,CUST005976,PRD00992,ORD00019104,2024-07-12,4,Late delivery,Positive
REV0003043,CUST013406,PRD00489,ORD00019125,2025-07-23,4,Not satisfied,Positive
REV0003044,CUST006451,PRD00109,ORD00019131,2022-04-12,5,Excellent experience,Positive
REV0003045,CUST011053,PRD00358,ORD00019133,2024-07-02,1,Late delivery,Negative
REV0003046,CUST014140,PRD00714,ORD00019134,2023-07-18,5,Late delivery,Positive
REV0003047,CUST013376,PRD00275,ORD00019145,2024-07-25,5,Late delivery,Positive
REV0003048,CUST001867,PRD00513,ORD00019147,2025-01-14,2,Late delivery,Negative
REV0003049,CUST013519,PRD00538,ORD00019149,2025-03-13,3,Good product,Neutral
REV0003050,CUST007291,PRD00775,ORD00019153,2024-05-01,5,Good product,Positive
REV0003051,CUST011840,PRD00293,ORD00019163,2022-05-31,4,Average quality,Positive
REV0003052,CUST009569,PRD00068,ORD00019196,2023-10-04,4,Not satisfied,Positive
REV0003053,CUST004367,PRD00123,ORD00019204,2025-10-22,5,Not satisfied,Positive
REV0003054,CUST003860,PRD00449,ORD00019208,2022-02-07,4,Late delivery,Positive
REV0003055,CUST001080,PRD00352,ORD00019212,2025-05-07,4,Not satisfied,Positive
REV0003056,CUST000691,PRD00453,ORD00019222,2023-11-01,4,Value for money,Positive
REV0003057,CUST000051,PRD00123,ORD00019223,2023-01-12,4,Late delivery,Positive
REV0003058,CUST006547,PRD00656,ORD00019228,2023-11-01,4,Value for money,Positive
REV0003059,CUST009579,PRD00283,ORD00019232,2024-03-05,4,Good product,Positive
REV0003060,CUST008673,PRD00088,ORD00019234,2024-09-02,4,Late delivery,Positive
REV0003061,CUST005658,PRD00022,ORD00019241,2023-05-15,4,Late delivery,Positive
REV0003062,CUST003135,PRD00771,ORD00019247,2022-08-21,4,Good product,Positive
REV0003063,CUST000302,PRD00439,ORD00019255,2025-09-14,5,Not satisfied,Positive
REV0003064,CUST009519,PRD00956,ORD00019266,2022-11-26,5,Excellent experience,Positive
REV0003065,CUST008388,PRD00848,ORD00019267,2025-05-04,5,Good product,Positive
REV0003066,CUST009087,PRD00075,ORD00019269,2025-11-13,5,Not satisfied,Positive
REV0003067,CUST007506,PRD00378,ORD00019276,2024-08-07,5,Excellent experience,Positive
REV0003068,CUST011859,PRD00136,ORD00019280,2025-10-11,4,Excellent experience,Positive
REV0003069,CUST011467,PRD00506,ORD00019286,2024-07-20,5,Excellent experience,Positive
REV0003070,CUST005917,PRD00815,ORD00019288,2025-03-10,4,Value for money,Positive
REV0003071,CUST009039,PRD00935,ORD00019297,2022-03-15,2,Good product,Negative
REV0003072,CUST011096,PRD00883,ORD00019307,2022-09-27,3,Average quality,Neutral
REV0003073,CUST013329,PRD00513,ORD00019308,2023-09-27,5,Not satisfied,Positive
REV0003074,CUST006875,PRD00900,ORD00019337,2024-07-11,5,Average quality,Positive
REV0003075,CUST000748,PRD00679,ORD00019340,2024-06-19,2,Value for money,Negative
REV0003076,CUST014598,PRD00439,ORD00019341,2025-01-29,5,Excellent experience,Positive
REV0003077,CUST004065,PRD00095,ORD00019346,2022-09-11,5,Late delivery,Positive
REV0003078,CUST006604,PRD00045,ORD00019348,2022-02-08,3,Good product,Neutral
REV0003079,CUST005218,PRD00595,ORD00019350,2024-06-21,5,Excellent experience,Positive
REV0003080,CUST000557,PRD00596,ORD00019369,2025-01-17,5,Excellent experience,Positive
REV0003081,CUST001518,PRD00182,ORD00019376,2025-12-31,4,Excellent experience,Positive
REV0003082,CUST007149,PRD00552,ORD00019377,2022-08-31,5,Excellent experience,Positive
REV0003083,CUST001470,PRD00550,ORD00019383,2025-08-11,3,Excellent experience,Neutral
REV0003084,CUST011702,PRD00818,ORD00019394,2024-11-03,3,Excellent experience,Neutral
REV0003085,CUST014575,PRD00027,ORD00019399,2022-10-10,4,Average quality,Positive
REV0003086,CUST001799,PRD00184,ORD00019420,2023-07-26,5,Not satisfied,Positive
REV0003087,CUST005752,PRD00826,ORD00019421,2023-11-05,5,Good product,Positive
REV0003088,CUST000981,PRD00709,ORD00019422,2022-08-28,4,Value for money,Positive
REV0003089,CUST012337,PRD00419,ORD00019425,2022-09-07,4,Average quality,Positive
REV0003090,CUST006974,PRD00393,ORD00019432,2024-09-04,4,Not satisfied,Positive
REV0003091,CUST010158,PRD00270,ORD00019434,2022-06-18,4,Good product,Positive
REV0003092,CUST014653,PRD00671,ORD00019440,2023-05-08,1,Average quality,Negative
REV0003093,CUST004425,PRD00589,ORD00019448,2024-09-12,5,Value for money,Positive
REV0003094,CUST002381,PRD00336,ORD00019449,2025-05-13,4,Average quality,Positive
REV0003095,CUST005554,PRD00050,ORD00019459,2025-06-24,4,Good product,Positive
REV0003096,CUST010934,PRD00350,ORD00019470,2024-03-01,4,Late delivery,Positive
REV0003097,CUST013926,PRD00657,ORD00019471,2023-04-28,5,Value for money,Positive
REV0003098,CUST010357,PRD00870,ORD00019476,2023-09-25,5,Average quality,Positive
REV0003099,CUST003828,PRD00637,ORD00019478,2024-12-01,5,Good product,Positive
REV0003100,CUST007591,PRD00675,ORD00019482,2025-05-21,4,Good product,Positive
REV0003101,CUST006608,PRD00052,ORD00019484,2025-07-13,3,Average quality,Neutral
REV0003102,CUST005263,PRD00522,ORD00019491,2025-03-02,5,Good product,Positive
REV0003103,CUST006220,PRD00907,ORD00019493,2022-05-07,3,Average quality,Neutral
REV0003104,CUST001388,PRD00903,ORD00019502,2023-11-30,3,Not satisfied,Neutral
REV0003105,CUST014620,PRD00002,ORD00019503,2024-05-22,4,Late delivery,Positive
REV0003106,CUST009454,PRD00475,ORD00019509,2023-06-14,2,Value for money,Negative
REV0003107,CUST014559,PRD00750,ORD00019517,2023-06-08,4,Average quality,Positive
REV0003108,CUST008978,PRD00512,ORD00019528,2025-11-13,5,Late delivery,Positive
REV0003109,CUST011878,PRD00045,ORD00019533,2025-12-05,5,Value for money,Positive
REV0003110,CUST012685,PRD00546,ORD00019541,2025-06-23,4,Value for money,Positive
REV0003111,CUST013115,PRD00467,ORD00019543,2023-10-18,4,Good product,Positive
REV0003112,CUST002490,PRD00311,ORD00019547,2024-11-01,4,Excellent experience,Positive
REV0003113,CUST000707,PRD00126,ORD00019556,2023-09-30,4,Average quality,Positive
REV0003114,CUST009251,PRD00620,ORD00019560,2024-09-10,4,Value for money,Positive
REV0003115,CUST005304,PRD00860,ORD00019576,2022-07-23,5,Value for money,Positive
REV0003116,CUST012497,PRD00649,ORD00019588,2023-08-31,2,Average quality,Negative
REV0003117,CUST004440,PRD00869,ORD00019590,2022-03-03,1,Value for money,Negative
REV0003118,CUST001574,PRD00619,ORD00019605,2023-03-12,3,Good product,Neutral
REV0003119,CUST010781,PRD00664,ORD00019608,2022-10-17,5,Late delivery,Positive
REV0003120,CUST005461,PRD00688,ORD00019609,2023-05-18,4,Not satisfied,Positive
REV0003121,CUST007976,PRD00228,ORD00019617,2025-11-07,1,Excellent experience,Negative
REV0003122,CUST003769,PRD00194,ORD00019623,2023-07-21,5,Good product,Positive
REV0003123,CUST002416,PRD00792,ORD00019626,2022-10-11,4,Good product,Positive
REV0003124,CUST008191,PRD00435,ORD00019627,2024-04-25,5,Average quality,Positive
REV0003125,CUST008487,PRD00878,ORD00019640,2022-11-12,4,Good product,Positive
REV0003126,CUST003838,PRD00070,ORD00019644,2025-05-09,4,Excellent experience,Positive
REV0003127,CUST014849,PRD00745,ORD00019646,2022-08-07,4,Not satisfied,Positive
REV0003128,CUST010449,PRD00021,ORD00019649,2024-02-22,4,Late delivery,Positive
REV0003129,CUST011911,PRD00724,ORD00019655,2025-01-06,4,Good product,Positive
REV0003130,CUST013611,PRD00343,ORD00019657,2025-05-22,4,Excellent experience,Positive
REV0003131,CUST014893,PRD00423,ORD00019660,2024-05-12,5,Good product,Positive
REV0003132,CUST013655,PRD00476,ORD00019680,2024-07-17,4,Good product,Positive
REV0003133,CUST001522,PRD00403,ORD00019681,2022-09-18,3,Average quality,Neutral
REV0003134,CUST003310,PRD00635,ORD00019684,2024-04-04,4,Excellent experience,Positive
REV0003135,CUST014104,PRD00812,ORD00019685,2024-04-22,4,Late delivery,Positive
