Visit_ID,Customer_ID,Visit_Date,Device_Type,Browser,Traffic_Source,Page_Views,Session_Duration_Seconds,Cart_Additions,Checkout_Started
VIS00013154,CUST000389,2024-03-02,Desktop,Edge,Instagram,14,718,1,0
VIS00013155,CUST000793,2022-04-02,Mobile,Firefox,Google Ads,4,791,2,0
VIS00013156,CUST003642,2022-10-23,Tablet,Firefox,Email,2,253,4,0
VIS00013157,CUST003583,2025-06-22,Tablet,Safari,Direct,2,1053,5,1
VIS00013158,CUST011166,2023-12-20,Desktop,Chrome,WhatsApp,13,1464,0,1
VIS00013159,CUST011683,2022-08-12,Tablet,Safari,Direct,7,960,0,1
VIS00013160,CUST000995,2023-02-19,Mobile,Firefox,Google Ads,4,1262,2,1
VIS00013161,CUST009984,2025-03-08,Tablet,Firefox,YouTube,10,392,3,1
VIS00013162,CUST008066,2022-05-22,Mobile,Chrome,Affiliate,10,534,2,1
VIS00013163,CUST007773,2025-05-12,Mobile,Chrome,WhatsApp,3,943,4,0
VIS00013164,CUST010319,2022-03-24,Mobile,Firefox,YouTube,11,1686,0,1
VIS00013165,CUST005360,2022-11-18,Desktop,Edge,SEO,13,734,4,1
VIS00013166,CUST008629,2023-07-23,Tablet,Edge,Instagram,7,604,0,1
VIS00013167,CUST007686,2022-08-22,Tablet,Chrome,WhatsApp,14,1461,0,0
VIS00013168,CUST003665,2025-08-27,Desktop,Chrome,WhatsApp,15,267,4,0
VIS00013169,CUST014896,2024-12-12,Tablet,Firefox,Google Ads,15,753,0,1
VIS00013170,CUST003687,2022-11-08,Mobile,Edge,Google Ads,10,1347,0,1
VIS00013171,CUST005207,2022-12-20,Tablet,Chrome,Direct,11,168,5,1
VIS00013172,CUST009023,2024-01-27,Desktop,Firefox,Google Ads,16,165,2,1
VIS00013173,CUST011375,2025-09-20,Mobile,Edge,Instagram,17,560,0,1
VIS00013174,CUST011609,2022-09-04,Desktop,Firefox,Email,12,1183,0,1
VIS00013175,CUST005181,2022-08-07,Mobile,Edge,YouTube,11,485,1,1
VIS00013176,CUST003751,2024-11-10,Mobile,Chrome,Facebook,17,130,5,1
VIS00013177,CUST013758,2022-08-28,Mobile,Firefox,Google Ads,18,1280,5,1
VIS00013178,CUST008755,2025-09-30,Mobile,Safari,Affiliate,10,683,0,1
VIS00013179,CUST008233,2022-04-24,Mobile,Safari,YouTube,18,1373,1,1
VIS00013180,CUST013790,2022-12-04,Desktop,Edge,Direct,3,601,0,1
VIS00013181,CUST010148,2023-12-05,Tablet,Safari,Google Ads,13,269,3,1
VIS00013182,CUST013172,2023-08-03,Tablet,Chrome,Email,1,739,0,0
VIS00013183,CUST014227,2025-08-05,Mobile,Safari,Google Ads,4,598,4,1
VIS00013184,CUST001654,2024-12-22,Mobile,Edge,Email,9,125,0,1
VIS00013185,CUST001453,2022-05-05,Tablet,Chrome,Instagram,11,908,1,1
VIS00013186,CUST002426,2024-11-27,Tablet,Edge,Email,10,327,5,1
VIS00013187,CUST014501,2025-01-04,Tablet,Chrome,Email,8,937,4,1
VIS00013188,CUST003623,2023-04-27,Mobile,Edge,Instagram,15,597,2,0
VIS00013189,CUST001756,2022-07-13,Desktop,Chrome,WhatsApp,3,23,4,0
VIS00013190,CUST003474,2022-03-12,Desktop,Safari,Email,8,338,5,1
VIS00013191,CUST013406,2025-08-29,Mobile,Safari,YouTube,16,877,2,0
VIS00013192,CUST002582,2024-12-24,Mobile,Safari,WhatsApp,9,469,1,1
VIS00013193,CUST008063,2023-09-14,Tablet,Chrome,Email,11,753,4,0
VIS00013194,CUST004265,2025-10-20,Desktop,Firefox,Instagram,17,71,4,0
VIS00013195,CUST000218,2022-12-27,Mobile,Firefox,Facebook,3,1211,3,0
VIS00013196,CUST014397,2022-03-09,Desktop,Firefox,Facebook,7,891,1,0
VIS00013197,CUST009531,2023-09-08,Tablet,Edge,SEO,7,834,4,0
VIS00013198,CUST004413,2024-12-03,Mobile,Chrome,Direct,17,594,5,1
VIS00013199,CUST000076,2023-02-18,Tablet,Chrome,WhatsApp,6,964,4,1
VIS00013200,CUST012641,2023-02-10,Desktop,Edge,SEO,9,1470,5,0
VIS00013201,CUST004776,2025-11-13,Tablet,Chrome,WhatsApp,3,1222,2,0
VIS00013202,CUST011561,2022-06-26,Tablet,Safari,Email,10,1654,2,0
VIS00013203,CUST013363,2023-04-20,Tablet,Safari,SEO,10,1001,3,0
VIS00013204,CUST014134,2024-10-06,Tablet,Chrome,Facebook,4,912,1,0
VIS00013205,CUST014252,2025-04-11,Desktop,Firefox,SEO,12,1005,4,1
VIS00013206,CUST013940,2023-03-06,Mobile,Edge,Google Ads,14,1336,5,1
VIS00013207,CUST001637,2023-10-14,Tablet,Edge,Google Ads,7,856,5,0
VIS00013208,CUST005735,2022-02-21,Mobile,Safari,Direct,4,886,0,0
VIS00013209,CUST011098,2025-10-08,Tablet,Chrome,WhatsApp,11,1121,1,1
VIS00013210,CUST012437,2023-04-26,Tablet,Safari,YouTube,8,469,4,0
VIS00013211,CUST004696,2023-08-18,Tablet,Firefox,YouTube,3,1614,5,0
VIS00013212,CUST008137,2025-01-15,Mobile,Safari,SEO,15,40,4,0
VIS00013213,CUST011022,2024-03-09,Tablet,Edge,Google Ads,1,590,3,0
VIS00013214,CUST013566,2024-02-13,Desktop,Firefox,SEO,9,516,3,1
VIS00013215,CUST005638,2023-07-01,Mobile,Safari,YouTube,4,250,1,0
VIS00013216,CUST009612,2025-05-06,Mobile,Chrome,Google Ads,5,557,2,1
VIS00013217,CUST013566,2025-02-04,Desktop,Safari,YouTube,8,109,3,0
VIS00013218,CUST006828,2024-08-03,Mobile,Firefox,Instagram,12,1127,5,0
VIS00013219,CUST005932,2023-06-06,Desktop,Chrome,Email,13,1301,2,1
VIS00013220,CUST001405,2022-10-16,Mobile,Safari,Affiliate,10,1509,3,0
VIS00013221,CUST008757,2024-05-29,Mobile,Firefox,Facebook,12,830,3,0
VIS00013222,CUST002212,2024-07-08,Desktop,Edge,Email,13,470,1,0
VIS00013223,CUST010027,2025-09-08,Desktop,Edge,YouTube,7,968,4,0
VIS00013224,CUST013977,2025-08-25,Mobile,Chrome,Instagram,9,979,1,0
VIS00013225,CUST012860,2025-07-02,Tablet,Safari,Email,5,1357,0,1
VIS00013226,CUST009260,2025-08-08,Desktop,Safari,SEO,14,964,4,1
VIS00013227,CUST013053,2022-12-24,Tablet,Firefox,Google Ads,3,281,1,0
VIS00013228,CUST010433,2022-01-07,Mobile,Firefox,SEO,7,1222,2,0
VIS00013229,CUST012789,2022-04-08,Mobile,Firefox,Affiliate,16,689,0,1
VIS00013230,CUST012888,2024-06-08,Tablet,Chrome,Direct,7,1333,4,0
VIS00013231,CUST012319,2025-09-11,Mobile,Edge,WhatsApp,13,319,2,1
VIS00013232,CUST003470,2023-05-12,Mobile,Safari,WhatsApp,4,1525,5,1
VIS00013233,CUST007170,2022-01-01,Tablet,Safari,WhatsApp,3,1405,0,1
VIS00013234,CUST002805,2024-03-24,Desktop,Safari,Email,16,58,2,1
VIS00013235,CUST007902,2025-05-18,Desktop,Firefox,Direct,13,294,1,0
VIS00013236,CUST007532,2025-09-17,Mobile,Safari,Instagram,16,1543,5,1
VIS00013237,CUST000289,2025-08-12,Tablet,Edge,SEO,4,430,0,1
VIS00013238,CUST008183,2024-01-15,Tablet,Safari,Email,16,1316,4,1
VIS00013239,CUST000254,2022-04-08,Desktop,Safari,Direct,1,678,0,0
VIS00013240,CUST007577,2025-10-01,Mobile,Edge,WhatsApp,8,1585,2,0
VIS00013241,CUST007749,2024-08-05,Tablet,Edge,SEO,11,809,1,1
VIS00013242,CUST000611,2025-12-18,Mobile,Safari,Affiliate,1,1590,1,0
VIS00013243,CUST001038,2025-01-05,Mobile,Safari,Direct,8,76,5,0
VIS00013244,CUST003556,2024-10-11,Tablet,Safari,Affiliate,3,1411,3,0
VIS00013245,CUST001584,2025-03-30,Desktop,Safari,SEO,14,150,2,1
VIS00013246,CUST012822,2023-07-16,Mobile,Safari,Google Ads,13,505,2,1
VIS00013247,CUST007235,2024-12-18,Desktop,Firefox,WhatsApp,8,478,3,0
VIS00013248,CUST007957,2024-09-28,Mobile,Chrome,Google Ads,8,1556,1,1
VIS00013249,CUST009750,2022-08-23,Mobile,Chrome,Facebook,15,1069,4,0
VIS00013250,CUST003648,2024-08-09,Mobile,Chrome,Email,1,203,3,1
VIS00013251,CUST003732,2024-06-26,Mobile,Chrome,Facebook,15,1493,5,0
VIS00013252,CUST014576,2025-10-28,Desktop,Firefox,Affiliate,18,429,4,1
VIS00013253,CUST008900,2022-07-21,Mobile,Chrome,SEO,15,255,1,1
VIS00013254,CUST000269,2024-02-05,Tablet,Chrome,Email,17,659,3,1
VIS00013255,CUST002746,2023-08-16,Desktop,Chrome,SEO,17,1741,4,0
VIS00013256,CUST012124,2022-03-29,Desktop,Edge,YouTube,15,583,3,1
VIS00013257,CUST007393,2023-05-14,Tablet,Safari,YouTube,14,1127,2,0
VIS00013258,CUST002234,2023-06-01,Desktop,Safari,YouTube,10,371,3,1
VIS00013259,CUST006403,2024-09-25,Mobile,Chrome,Direct,13,582,1,1
VIS00013260,CUST002350,2024-08-14,Tablet,Edge,Email,1,1308,1,0
VIS00013261,CUST005495,2023-07-07,Mobile,Firefox,Direct,2,1492,4,0
VIS00013262,CUST005025,2022-02-04,Tablet,Safari,Google Ads,18,1424,4,0
VIS00013263,CUST010769,2024-07-25,Mobile,Safari,Email,3,746,2,0
VIS00013264,CUST014181,2025-07-11,Tablet,Chrome,Email,5,1796,1,0
VIS00013265,CUST006139,2025-02-19,Desktop,Firefox,Email,3,750,1,1
VIS00013266,CUST009735,2025-10-05,Mobile,Edge,SEO,8,587,5,0
VIS00013267,CUST007563,2022-07-25,Tablet,Chrome,WhatsApp,11,1228,1,1
VIS00013268,CUST013643,2024-05-10,Desktop,Edge,SEO,4,762,5,1
VIS00013269,CUST010090,2023-02-26,Mobile,Chrome,Google Ads,8,1478,5,1
VIS00013270,CUST006128,2024-02-13,Tablet,Safari,SEO,6,1117,1,1
VIS00013271,CUST013512,2023-11-17,Tablet,Firefox,SEO,6,1632,1,0
VIS00013272,CUST011503,2022-07-28,Desktop,Chrome,Direct,17,311,2,1
VIS00013273,CUST010038,2025-07-19,Mobile,Edge,Direct,16,45,2,0
VIS00013274,CUST013597,2023-11-25,Tablet,Chrome,WhatsApp,4,323,2,1
VIS00013275,CUST005930,2023-09-06,Tablet,Edge,Facebook,5,1493,2,0
VIS00013276,CUST003181,2025-12-26,Tablet,Safari,Email,13,139,0,0
VIS00013277,CUST004219,2024-06-06,Desktop,Firefox,WhatsApp,15,1196,3,0
VIS00013278,CUST005171,2022-08-12,Desktop,Safari,Email,18,38,1,1
VIS00013279,CUST003227,2023-06-22,Mobile,Safari,Google Ads,2,1131,5,0
VIS00013280,CUST012858,2022-06-21,Mobile,Edge,Affiliate,12,1402,3,1
VIS00013281,CUST009765,2025-10-10,Tablet,Firefox,Affiliate,10,470,5,1
VIS00013282,CUST000671,2025-11-19,Tablet,Safari,Affiliate,5,925,2,0
VIS00013283,CUST003641,2022-08-14,Mobile,Safari,YouTube,11,1057,1,0
VIS00013284,CUST012174,2025-08-02,Mobile,Edge,SEO,12,1654,1,0
VIS00013285,CUST001970,2025-08-03,Tablet,Edge,YouTube,18,413,0,1
VIS00013286,CUST005497,2022-12-01,Desktop,Safari,Google Ads,1,949,2,1
VIS00013287,CUST005943,2024-04-11,Mobile,Edge,WhatsApp,15,149,3,1
VIS00013288,CUST007247,2025-01-14,Tablet,Firefox,SEO,9,1024,0,0
VIS00013289,CUST009793,2024-02-25,Mobile,Safari,Facebook,3,1499,1,0
VIS00013290,CUST013423,2022-04-20,Mobile,Firefox,Direct,11,1051,3,0
VIS00013291,CUST006114,2022-07-30,Desktop,Chrome,WhatsApp,9,1243,3,1
VIS00013292,CUST011133,2024-09-09,Desktop,Firefox,Instagram,1,1067,3,0
VIS00013293,CUST014961,2023-06-12,Tablet,Edge,Direct,1,1758,1,1
VIS00013294,CUST008426,2025-09-12,Desktop,Edge,SEO,8,901,3,1
VIS00013295,CUST001385,2025-05-25,Tablet,Firefox,YouTube,5,1484,0,0
VIS00013296,CUST002731,2024-06-02,Desktop,Firefox,WhatsApp,5,1279,2,0
VIS00013297,CUST001202,2024-03-14,Desktop,Firefox,Instagram,16,73,0,0
VIS00013298,CUST011312,2024-12-07,Mobile,Chrome,Facebook,13,1323,2,1
VIS00013299,CUST009049,2023-12-12,Tablet,Safari,Facebook,14,620,5,0
VIS00013300,CUST004504,2025-04-06,Desktop,Safari,Affiliate,1,393,0,0
VIS00013301,CUST003169,2025-10-19,Desktop,Edge,Facebook,14,1334,0,1
VIS00013302,CUST009036,2024-09-11,Desktop,Edge,SEO,12,563,3,0
VIS00013303,CUST004914,2024-12-09,Tablet,Edge,YouTube,2,1391,1,1
VIS00013304,CUST002953,2022-12-27,Desktop,Safari,SEO,3,1364,2,1
VIS00013305,CUST001782,2025-10-09,Tablet,Edge,SEO,13,717,0,1
VIS00013306,CUST005989,2024-01-12,Tablet,Edge,Facebook,18,1568,5,1
VIS00013307,CUST012948,2025-10-23,Tablet,Edge,SEO,17,302,2,0
VIS00013308,CUST013949,2024-07-02,Desktop,Safari,Affiliate,17,811,3,1
VIS00013309,CUST000290,2023-02-15,Desktop,Chrome,WhatsApp,13,990,5,0
VIS00013310,CUST004133,2024-05-04,Mobile,Firefox,Email,14,559,0,0
VIS00013311,CUST010395,2022-06-08,Tablet,Chrome,WhatsApp,9,453,1,1
VIS00013312,CUST012189,2024-06-07,Mobile,Safari,WhatsApp,17,1277,4,0
VIS00013313,CUST011001,2024-11-23,Mobile,Safari,SEO,8,997,4,1
VIS00013314,CUST002617,2022-08-29,Tablet,Chrome,WhatsApp,3,51,2,0
VIS00013315,CUST005452,2022-11-08,Desktop,Edge,YouTube,13,113,5,0
VIS00013316,CUST010599,2022-04-18,Mobile,Chrome,WhatsApp,2,1568,5,0
VIS00013317,CUST000576,2023-09-13,Mobile,Chrome,Email,15,599,4,1
VIS00013318,CUST003874,2023-12-04,Tablet,Safari,Facebook,18,826,0,0
VIS00013319,CUST000764,2025-12-13,Desktop,Chrome,Affiliate,13,643,5,1
VIS00013320,CUST007528,2022-03-12,Desktop,Chrome,YouTube,2,263,5,0
VIS00013321,CUST005656,2023-10-21,Mobile,Safari,SEO,10,1525,3,1
VIS00013322,CUST007798,2022-07-22,Tablet,Firefox,Google Ads,11,1398,0,0
VIS00013323,CUST011734,2024-02-29,Desktop,Firefox,WhatsApp,15,1768,2,1
VIS00013324,CUST004057,2023-09-08,Mobile,Firefox,Direct,17,1108,1,0
VIS00013325,CUST008363,2022-04-30,Tablet,Firefox,Facebook,12,488,5,0
VIS00013326,CUST009865,2024-09-08,Mobile,Chrome,Instagram,6,797,3,1
VIS00013327,CUST010849,2025-04-20,Tablet,Safari,YouTube,9,879,2,1
VIS00013328,CUST006350,2023-08-04,Mobile,Chrome,Affiliate,6,139,4,0
VIS00013329,CUST002375,2023-02-28,Desktop,Safari,Direct,11,1080,4,1
VIS00013330,CUST000258,2023-12-14,Mobile,Firefox,YouTube,16,1753,3,0
VIS00013331,CUST001445,2024-06-02,Desktop,Safari,Direct,6,1538,0,1
VIS00013332,CUST013947,2022-06-20,Mobile,Chrome,Facebook,1,1674,4,0
VIS00013333,CUST003798,2025-01-18,Tablet,Chrome,Facebook,16,1484,2,0
VIS00013334,CUST011679,2023-03-20,Tablet,Chrome,Instagram,12,270,1,1
VIS00013335,CUST003773,2025-01-05,Desktop,Safari,WhatsApp,11,837,5,1
VIS00013336,CUST010312,2024-01-19,Mobile,Firefox,Google Ads,15,508,1,1
VIS00013337,CUST009905,2022-02-09,Tablet,Edge,Affiliate,7,1146,5,1
VIS00013338,CUST007013,2024-01-05,Tablet,Edge,WhatsApp,4,1756,0,1
VIS00013339,CUST014007,2025-06-16,Tablet,Edge,Email,9,1794,4,0
VIS00013340,CUST001685,2024-01-28,Desktop,Edge,Email,16,1764,1,1
VIS00013341,CUST006116,2022-07-05,Desktop,Firefox,WhatsApp,15,1017,3,0
VIS00013342,CUST001287,2023-06-09,Mobile,Firefox,Instagram,7,853,3,1
VIS00013343,CUST007336,2024-07-29,Mobile,Chrome,Direct,13,183,3,1
VIS00013344,CUST000875,2024-01-04,Desktop,Chrome,Instagram,3,1506,3,1
VIS00013345,CUST004657,2022-07-22,Tablet,Safari,WhatsApp,9,858,0,0
VIS00013346,CUST001439,2023-09-24,Mobile,Chrome,Affiliate,17,708,5,0
VIS00013347,CUST010871,2024-12-23,Mobile,Safari,Affiliate,2,319,0,0
VIS00013348,CUST008972,2025-08-15,Mobile,Edge,Affiliate,8,692,4,1
VIS00013349,CUST010448,2023-09-26,Desktop,Firefox,Affiliate,11,48,4,1
VIS00013350,CUST009844,2023-07-19,Desktop,Safari,Facebook,5,1246,5,1
VIS00013351,CUST009292,2024-12-26,Tablet,Edge,WhatsApp,18,1708,1,0
VIS00013352,CUST009242,2023-06-21,Mobile,Firefox,Email,13,748,5,0
VIS00013353,CUST006101,2022-11-30,Mobile,Safari,Facebook,16,1203,3,0
VIS00013354,CUST010046,2024-09-01,Mobile,Firefox,Direct,18,127,5,0
VIS00013355,CUST012175,2023-05-02,Mobile,Firefox,Facebook,1,315,3,1
VIS00013356,CUST003544,2023-12-11,Tablet,Edge,YouTube,3,205,4,0
VIS00013357,CUST005597,2023-02-27,Tablet,Safari,WhatsApp,12,1037,5,1
VIS00013358,CUST012414,2022-06-23,Tablet,Edge,Instagram,17,1259,0,0
VIS00013359,CUST012669,2024-02-10,Mobile,Chrome,Email,5,1165,0,0
VIS00013360,CUST002563,2025-09-25,Mobile,Chrome,YouTube,18,262,1,1
VIS00013361,CUST011181,2025-06-23,Desktop,Edge,YouTube,2,493,0,0
VIS00013362,CUST002889,2022-08-28,Mobile,Firefox,Google Ads,14,1088,3,1
VIS00013363,CUST005279,2024-03-27,Mobile,Edge,WhatsApp,8,1121,0,1
VIS00013364,CUST005776,2024-06-10,Mobile,Firefox,Email,11,1698,0,0
VIS00013365,CUST009471,2024-03-30,Desktop,Chrome,Instagram,6,1223,5,0
VIS00013366,CUST008036,2025-10-04,Mobile,Edge,Email,9,726,5,1
VIS00013367,CUST003421,2022-08-13,Mobile,Safari,Email,11,849,2,1
VIS00013368,CUST010163,2022-12-01,Desktop,Safari,Instagram,8,425,2,0
VIS00013369,CUST005310,2023-10-17,Tablet,Edge,Email,14,749,2,1
VIS00013370,CUST012354,2023-03-18,Desktop,Chrome,Email,12,934,3,0
VIS00013371,CUST008328,2023-09-02,Mobile,Firefox,SEO,7,909,0,0
VIS00013372,CUST001503,2025-02-20,Mobile,Chrome,Instagram,6,125,3,1
VIS00013373,CUST000343,2024-04-06,Desktop,Safari,Instagram,6,1081,4,0
VIS00013374,CUST005552,2024-06-03,Tablet,Safari,Google Ads,12,1433,0,1
VIS00013375,CUST012911,2022-08-08,Mobile,Chrome,Email,17,578,3,0
VIS00013376,CUST004044,2025-11-13,Tablet,Chrome,Email,18,1445,1,1
VIS00013377,CUST002822,2024-12-27,Mobile,Edge,Google Ads,14,1281,4,1
VIS00013378,CUST002847,2023-04-01,Desktop,Edge,Direct,2,295,1,1
VIS00013379,CUST008242,2023-01-16,Mobile,Firefox,Email,5,1490,3,1
VIS00013380,CUST009846,2023-06-09,Desktop,Safari,Direct,2,600,3,0
VIS00013381,CUST012207,2023-08-05,Tablet,Chrome,Email,1,63,0,0
VIS00013382,CUST010726,2023-06-14,Desktop,Firefox,Google Ads,3,1316,0,0
VIS00013383,CUST007601,2022-02-14,Tablet,Chrome,WhatsApp,10,68,5,0
VIS00013384,CUST004284,2022-09-10,Desktop,Safari,WhatsApp,1,1416,1,0
VIS00013385,CUST007071,2023-01-30,Mobile,Edge,Direct,11,1380,0,1
VIS00013386,CUST009584,2022-08-05,Mobile,Chrome,Google Ads,8,1367,3,1
VIS00013387,CUST001520,2023-01-10,Desktop,Chrome,Direct,10,568,4,1
VIS00013388,CUST007434,2022-12-29,Tablet,Safari,Email,1,826,4,0
VIS00013389,CUST014386,2023-02-19,Mobile,Firefox,Facebook,10,81,3,0
VIS00013390,CUST011389,2024-03-29,Desktop,Chrome,Affiliate,8,77,2,1
VIS00013391,CUST013886,2023-05-21,Desktop,Safari,Direct,10,724,0,1
VIS00013392,CUST011077,2025-11-19,Tablet,Safari,SEO,12,1268,3,1
VIS00013393,CUST010011,2023-05-07,Desktop,Chrome,Facebook,18,337,2,0
VIS00013394,CUST009410,2024-10-20,Tablet,Firefox,Google Ads,2,699,2,1
VIS00013395,CUST006498,2023-11-09,Mobile,Safari,SEO,18,740,4,1
VIS00013396,CUST003218,2023-02-04,Desktop,Chrome,Google Ads,18,189,5,1
VIS00013397,CUST003079,2024-10-12,Mobile,Edge,Facebook,13,1753,4,1
VIS00013398,CUST005584,2024-05-07,Desktop,Chrome,WhatsApp,3,1176,0,0
VIS00013399,CUST008760,2025-02-22,Mobile,Safari,YouTube,13,207,5,1
VIS00013400,CUST014437,2024-08-31,Tablet,Chrome,Email,12,146,0,1
VIS00013401,CUST007186,2025-10-26,Mobile,Chrome,Facebook,7,497,1,0
VIS00013402,CUST002082,2024-05-27,Mobile,Edge,SEO,15,539,0,0
VIS00013403,CUST012177,2023-06-30,Mobile,Chrome,Direct,13,81,2,1
VIS00013404,CUST000647,2025-10-05,Tablet,Edge,Google Ads,18,31,3,0
VIS00013405,CUST006881,2024-09-25,Mobile,Safari,Affiliate,2,1476,1,1
VIS00013406,CUST009114,2024-06-03,Tablet,Edge,Facebook,15,246,5,1
VIS00013407,CUST010953,2022-09-26,Mobile,Firefox,Instagram,12,250,4,0
VIS00013408,CUST009590,2025-08-12,Mobile,Chrome,Google Ads,16,548,2,0
VIS00013409,CUST005812,2022-12-09,Desktop,Firefox,YouTube,15,1778,2,1
VIS00013410,CUST010957,2025-12-31,Desktop,Chrome,Facebook,6,1349,3,0
VIS00013411,CUST006521,2023-11-15,Tablet,Firefox,YouTube,10,734,3,0
VIS00013412,CUST008185,2024-06-24,Desktop,Firefox,Direct,1,813,4,1
VIS00013413,CUST008418,2023-10-27,Mobile,Edge,WhatsApp,18,1668,3,0
VIS00013414,CUST011937,2025-05-05,Mobile,Edge,YouTube,8,608,2,1
VIS00013415,CUST007752,2024-04-13,Mobile,Chrome,Direct,7,680,2,1
VIS00013416,CUST003042,2023-06-22,Tablet,Firefox,SEO,7,1411,3,1
VIS00013417,CUST013095,2025-06-24,Mobile,Safari,Facebook,8,874,3,1
VIS00013418,CUST001004,2024-02-17,Tablet,Edge,Direct,3,1117,1,1
VIS00013419,CUST010252,2025-02-23,Desktop,Firefox,Instagram,10,1087,1,0
VIS00013420,CUST007498,2025-11-15,Mobile,Safari,SEO,17,1098,2,0
VIS00013421,CUST000911,2024-08-06,Desktop,Safari,Email,17,536,5,0
VIS00013422,CUST012562,2022-09-16,Mobile,Chrome,Affiliate,5,365,2,0
VIS00013423,CUST007419,2024-04-15,Desktop,Safari,Facebook,8,1305,1,0
VIS00013424,CUST013617,2025-03-24,Mobile,Safari,Google Ads,1,746,3,0
VIS00013425,CUST003710,2024-11-08,Mobile,Safari,YouTube,15,915,2,1
VIS00013426,CUST002655,2024-08-13,Tablet,Chrome,WhatsApp,14,1605,0,0
VIS00013427,CUST005274,2024-02-29,Tablet,Chrome,Email,3,1231,3,1
VIS00013428,CUST008814,2024-06-14,Mobile,Chrome,Direct,15,239,4,0
VIS00013429,CUST012974,2025-04-02,Mobile,Chrome,Direct,10,1798,4,0
VIS00013430,CUST011311,2024-06-14,Tablet,Edge,Google Ads,4,823,2,1
VIS00013431,CUST014259,2023-12-29,Desktop,Edge,WhatsApp,12,1498,1,0
VIS00013432,CUST011003,2025-11-02,Tablet,Edge,YouTube,11,482,2,0
VIS00013433,CUST009477,2023-04-14,Mobile,Chrome,Affiliate,13,159,0,1
VIS00013434,CUST008203,2023-04-02,Desktop,Safari,Google Ads,13,284,4,1
VIS00013435,CUST006382,2024-09-07,Tablet,Safari,YouTube,14,528,0,1
VIS00013436,CUST006892,2024-11-08,Tablet,Edge,WhatsApp,13,724,1,0
VIS00013437,CUST006004,2025-11-13,Tablet,Edge,SEO,2,1107,1,1
VIS00013438,CUST005241,2025-02-13,Tablet,Firefox,YouTube,5,759,5,0
VIS00013439,CUST009611,2022-10-28,Tablet,Safari,Direct,4,619,0,0
VIS00013440,CUST012493,2025-01-11,Desktop,Safari,Direct,6,146,2,1
VIS00013441,CUST000954,2025-09-13,Desktop,Edge,YouTube,7,1475,4,0
VIS00013442,CUST013486,2025-03-11,Mobile,Chrome,Google Ads,12,573,2,1
VIS00013443,CUST002750,2022-11-21,Mobile,Edge,SEO,15,1004,0,0
VIS00013444,CUST006045,2023-02-15,Mobile,Firefox,Affiliate,12,81,5,0
VIS00013445,CUST002295,2022-01-05,Mobile,Firefox,YouTube,7,1606,4,0
VIS00013446,CUST002466,2023-02-10,Desktop,Firefox,Instagram,18,444,4,0
VIS00013447,CUST008003,2024-12-30,Tablet,Chrome,SEO,9,1674,4,0
VIS00013448,CUST012779,2023-10-05,Mobile,Edge,Facebook,12,1323,3,1
VIS00013449,CUST013539,2022-11-23,Mobile,Chrome,Facebook,17,1757,3,0
VIS00013450,CUST009386,2022-12-17,Tablet,Chrome,Facebook,13,1115,4,1
VIS00013451,CUST003558,2025-04-04,Tablet,Safari,SEO,18,978,4,0
VIS00013452,CUST006598,2024-07-16,Mobile,Chrome,Instagram,4,720,5,1
VIS00013453,CUST009561,2025-03-08,Desktop,Chrome,WhatsApp,3,1420,2,1
VIS00013454,CUST012907,2022-10-02,Mobile,Safari,Facebook,11,365,2,0
VIS00013455,CUST000937,2023-07-07,Tablet,Chrome,WhatsApp,5,970,4,0
VIS00013456,CUST013167,2022-09-26,Tablet,Edge,Affiliate,11,61,0,0
VIS00013457,CUST007040,2022-01-15,Tablet,Edge,Email,13,630,2,0
VIS00013458,CUST009516,2023-03-11,Desktop,Firefox,YouTube,3,1667,2,0
VIS00013459,CUST003327,2025-04-05,Desktop,Safari,SEO,14,803,3,0
VIS00013460,CUST007572,2025-04-25,Mobile,Safari,Affiliate,6,1408,5,1
VIS00013461,CUST002352,2023-05-16,Tablet,Chrome,YouTube,9,1261,0,1
VIS00013462,CUST012221,2025-10-23,Desktop,Chrome,Google Ads,3,857,5,1
VIS00013463,CUST003386,2022-06-22,Desktop,Chrome,Instagram,8,1250,3,1
VIS00013464,CUST013846,2022-01-16,Desktop,Safari,Email,3,1716,2,1
VIS00013465,CUST003743,2025-12-03,Desktop,Edge,SEO,15,282,0,1
VIS00013466,CUST008713,2023-09-07,Tablet,Safari,Facebook,17,904,3,0
VIS00013467,CUST011784,2022-03-15,Mobile,Edge,Affiliate,7,93,1,1
VIS00013468,CUST001174,2023-10-19,Tablet,Edge,SEO,8,1435,5,1
VIS00013469,CUST008978,2024-12-26,Desktop,Edge,Email,8,1629,1,1
VIS00013470,CUST008723,2024-05-10,Mobile,Chrome,Direct,14,35,4,1
VIS00013471,CUST000589,2025-11-23,Mobile,Safari,Email,13,1625,3,0
VIS00013472,CUST011934,2023-04-26,Tablet,Safari,Direct,14,552,1,1
VIS00013473,CUST006831,2024-06-13,Tablet,Chrome,WhatsApp,5,735,1,0
VIS00013474,CUST010506,2025-01-31,Tablet,Safari,Direct,3,108,5,1
VIS00013475,CUST000780,2025-01-01,Tablet,Firefox,Instagram,4,142,5,1
VIS00013476,CUST006035,2024-12-01,Desktop,Safari,Email,8,183,0,0
VIS00013477,CUST002515,2023-06-30,Mobile,Edge,YouTube,8,847,4,1
VIS00013478,CUST009580,2022-07-26,Tablet,Safari,Email,13,633,2,1
